name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ahmedabad,2020-09-16,35,27.7,30.7,49.5,33.2,40.6,27.4,83.1,0.2,100,4.17,rain,0,0,21.6,9.4,280.9,1005.6,61.4,3.6,212.6,18.3,8,,2020-09-16T06:26:28,2020-09-16T18:41:59,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-17,35.2,28.6,30.9,51,35.7,41.4,27.7,83.6,0.4,100,4.17,rain,0,0,25.6,14.8,292.9,1005.8,57.4,3.8,205.5,17.8,8,,2020-09-17T06:26:46,2020-09-17T18:40:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-18,34,27.8,30.7,45.7,32.8,39.8,26.8,80.1,0,0,0,,0,0,21.2,14.8,266.3,1004.9,52.4,4,186.7,16.2,6,,2020-09-18T06:27:04,2020-09-18T18:39:57,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-19,36,28.6,32,50.1,36.4,43.1,27.7,79,0,0,0,,0,0,16.6,9.4,290.5,1003.2,44.8,4.2,203,17.6,7,,2020-09-19T06:27:22,2020-09-19T18:38:56,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-20,37,26.9,29.6,53.8,30.9,37.7,27.2,88,9,100,8.33,rain,0,0,27.7,19.4,0,1002.3,59,3.5,210.4,18.2,8,,2020-09-20T06:27:41,2020-09-20T18:37:55,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-21,37,26,30.9,56.4,26,40.6,27.6,83.8,0,0,0,,0,0,25.6,18.4,328.8,1000.5,50.7,4.3,193.4,16.6,8,,2020-09-21T06:27:59,2020-09-21T18:36:54,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-22,41,29,33.5,56.9,38.8,46.4,28.2,75.8,0,0,0,,0,0,27.7,13,330.5,1000,38.5,4.2,220.8,19.1,8,,2020-09-22T06:28:18,2020-09-22T18:35:54,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-23,36,29.6,32.5,56.4,40.8,48.7,29.7,85.6,0,0,0,,0,0,25.9,14.8,240.5,1001.4,57,3.4,158.2,13.6,6,,2020-09-23T06:28:36,2020-09-23T18:34:53,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-24,37,28,32,53.8,33.3,43.2,27.7,79.3,0,0,0,,0,0,22.7,13,243.3,1005.6,43.5,3.9,231.6,19.9,8,,2020-09-24T06:28:55,2020-09-24T18:33:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-25,36,28.4,31.8,52.4,35.3,43,27.8,80.3,0,0,0,,0,0,23.8,13,257.8,1006.1,42.8,4.2,194.5,16.8,6,,2020-09-25T06:29:14,2020-09-25T18:32:52,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-26,36,28.5,31.3,46.3,34.4,40.2,26.6,76.9,2,100,4.17,rain,0,0,24.8,16.6,239.2,1005.6,52.8,4.2,200.8,17.3,8,,2020-09-26T06:29:33,2020-09-26T18:31:51,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-27,35,27.4,30.3,46.7,31.3,37,25.5,76.5,5,100,4.17,rain,0,0,23,13,246.2,1007.7,52.5,4.1,231.2,19.9,8,,2020-09-27T06:29:52,2020-09-27T18:30:51,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-28,36,26.4,30.9,48.1,26.4,38.4,26,76.5,0,0,0,,0,0,18,13,226,1008.5,45.6,3.7,231.5,20,8,,2020-09-28T06:30:12,2020-09-28T18:29:51,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-09-29,36,27,30.7,48.1,30.5,37.4,25.3,74.6,0,0,0,,0,0,23.8,11.2,288.9,1008.1,31.6,4.3,241.6,20.8,9,,2020-09-29T06:30:31,2020-09-29T18:28:52,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-09-30,37,27,30.8,47.6,30.3,37.9,25.6,74.8,0.2,100,4.17,rain,0,0,26.3,13,299.3,1007.2,32,3.9,232,19.9,8,,2020-09-30T06:30:51,2020-09-30T18:27:52,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-01,36,27,31.1,45.7,30.6,37.7,25.1,71.9,0,0,0,,0,0,25.9,13,297.7,1007.7,35.7,4.2,228.2,19.7,8,,2020-10-01T06:31:11,2020-10-01T18:26:53,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-02,36,25,30.5,45.3,25,35.8,24.2,70.2,0,0,0,,0,0,25.6,11.4,308.9,1007.8,21.8,4.3,251,21.7,9,,2020-10-02T06:31:32,2020-10-02T18:25:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-10-03,37,26,30.7,42.3,26,34.6,23.1,66.2,0,0,0,,0,0,23.8,14.8,296.8,1007.9,8.8,4.7,253.1,21.9,9,,2020-10-03T06:31:52,2020-10-03T18:24:56,0.55,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-04,36,25,30,43.2,25,33.7,23.2,69,0,0,0,,0,0,25.2,13,306.1,1008.8,18.5,4.3,252.3,21.7,9,,2020-10-04T06:32:13,2020-10-04T18:23:58,0.58,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-05,37,25,30.5,42.1,25,33.5,22.3,64,0,0,0,,0,0,25.9,14.8,296.3,1008.5,17.1,4.3,243.7,21.1,9,,2020-10-05T06:32:34,2020-10-05T18:23:01,0.61,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-06,37,24,30.4,42.1,24,32.5,20.7,58.6,0,0,0,,0,0,24.5,16.6,345.3,1008.2,17.9,4.6,249,21.5,9,,2020-10-06T06:32:56,2020-10-06T18:22:03,0.65,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-07,38,24,30.7,38.6,24,31.5,17.7,49,0,0,0,,0,0,22.3,11.2,4.4,1009.1,12.3,4.7,242.5,21,8,,2020-10-07T06:33:18,2020-10-07T18:21:07,0.68,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-08,38,23,30.4,38.6,23,30.9,17,47.6,0,0,0,,0,0,23.4,11.2,353.7,1008.8,5.1,4.3,245.7,21.3,8,,2020-10-08T06:33:40,2020-10-08T18:20:11,0.71,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-09,38,23,29.7,37.7,23,30.2,17.6,51.5,0,0,0,,0,0,21.6,14.8,27.1,1008.9,13.6,4.4,235,20.3,9,,2020-10-09T06:34:03,2020-10-09T18:19:15,0.75,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-10,38,23,30.4,39.2,23,31.3,18.5,52.2,0,0,0,,0,0,18,9.4,17.2,1007.8,16.1,4.5,243.2,21,8,,2020-10-10T06:34:25,2020-10-10T18:18:20,0.75,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-11,38,23,30.2,39.3,23,31.4,19.6,57.2,0,0,0,,0,0,19.4,9.4,25,1005.8,31.1,4.3,241,20.9,8,,2020-10-11T06:34:49,2020-10-11T18:17:25,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-10-12,38.3,24,30.6,38.1,24,31.1,18.3,53.4,0,0,0,,0,0,17.3,13,41.4,1004.2,43.7,4.3,227.4,19.6,8,,2020-10-12T06:35:12,2020-10-12T18:16:31,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-13,38,23,29.9,37.6,23,30,17,50.5,0,0,0,,0,0,19.4,9.6,39.3,1003.8,26.6,4.2,238.7,20.7,8,,2020-10-13T06:35:36,2020-10-13T18:15:38,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-14,39.1,23,30.5,39.9,23,31,17.1,47.6,0,0,0,,0,0,28.8,22.3,18.8,1004.2,37.7,4.6,216,18.6,8,,2020-10-14T06:36:01,2020-10-14T18:14:46,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-10-15,38,27.1,32,44.5,28.1,35.5,21.5,55.1,0,0,0,,0,0,33.8,20.5,41.6,1003.6,41.5,4.4,216.8,18.8,8,,2020-10-15T06:36:26,2020-10-15T18:13:54,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-10-16,37,29,32.8,46,32,37.9,22.9,56.4,0,0,0,,0,0,45.4,16.6,63.8,1003.6,59.1,4.3,205.5,17.8,7,,2020-10-16T06:36:51,2020-10-16T18:13:02,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-17,36,29,32,46.7,33.6,39.8,25.4,68.9,0,0,0,,0,0,32,11.2,123,1005.4,52,3.9,180.5,15.6,7,,2020-10-17T06:37:17,2020-10-17T18:12:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-18,34.6,27,30.4,44.7,29.6,37.3,25.4,75.2,0.5,100,4.17,rain,0,0,26.3,16.6,230.9,1007.5,70,3.7,177,15.3,7,,2020-10-18T06:37:43,2020-10-18T18:11:22,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-19,36,27,30.8,46.7,30.6,37.9,25.7,75.9,0,0,0,,0,0,16.6,11.2,287.2,1007.5,52.3,3.8,193.5,16.6,7,,2020-10-19T06:38:09,2020-10-19T18:10:33,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-20,37,27,31.6,44.9,30.4,38.1,24.8,68.8,0,0,0,,0,0,16.2,14.8,299.8,1006.8,34.7,4.1,185.2,16,7,,2020-10-20T06:38:37,2020-10-20T18:09:45,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-21,36,27,31.3,44.6,30.1,37,24.2,67.3,0,0,0,,0,0,17.3,13,1.6,1007.6,36.9,4.1,193.8,16.8,7,,2020-10-21T06:39:04,2020-10-21T18:08:58,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-22,38,25.6,30.8,37.6,25.6,31.5,17.5,47.7,0,0,0,,0,0,22.7,13,351.3,1006.8,18.3,4.4,228.6,19.6,8,,2020-10-22T06:39:32,2020-10-22T18:08:11,0.18,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-23,37,20,28,34.7,20,27.2,12.4,43.7,0,0,0,,0,0,21.6,11.2,325.8,1007,6.7,4.6,241.2,20.8,8,,2020-10-23T06:40:01,2020-10-23T18:07:26,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-24,35.6,20,27.6,34.2,20,27.1,14.3,48.7,0,0,0,,0,0,25.6,18.4,318.2,1008.4,10.5,4.3,217.9,18.8,8,,2020-10-24T06:40:30,2020-10-24T18:06:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-25,36,23.8,29.1,35.4,23.8,28.8,15.7,47.9,0,0,0,,0,0,16.9,13,353.2,1010.6,40.3,4.1,179.3,15.3,6,,2020-10-25T06:40:59,2020-10-25T18:05:58,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-26,36,21.8,28.1,34.5,21.8,27.7,14.8,48.6,0,0,0,,0,0,23,11.2,2,1012.5,22.8,4.4,226.8,19.6,8,,2020-10-26T06:41:29,2020-10-26T18:05:15,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-10-27,36,18,26.6,34.1,18,26.1,13.6,50.7,0,0,0,,0,0,21.2,11.2,49.7,1011.6,0,4.4,231.6,20,8,,2020-10-27T06:42:00,2020-10-27T18:04:34,0.35,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-10-28,35,19,26.7,33.1,19,26.1,12.5,45.4,0,0,0,,0,0,19.8,11.2,15.8,1011.7,0.2,4.3,229.7,19.9,8,,2020-10-28T06:42:31,2020-10-28T18:03:53,0.39,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-10-29,35,19.4,26.1,33.8,19.4,26,14.6,51.7,0,0,0,,0,0,21.2,13,11.7,1012,2.5,4.3,225.1,19.5,8,,2020-10-29T06:43:02,2020-10-29T18:03:13,0.42,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-10-30,34.1,18,26,32.8,18,25.7,14,50.8,0,0,0,,0,0,22.7,8.3,43.5,1012.3,5.3,3.8,211.1,18.2,8,,2020-10-30T06:43:34,2020-10-30T18:02:35,0.45,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-10-31,34.2,20,26.4,32.6,20,25.7,10.4,40.3,0,0,0,,0,0,33.5,14.8,57.2,1012.1,8.1,4.4,206.2,17.8,8,,2020-10-31T06:44:07,2020-10-31T18:01:57,0.5,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-11-01,34,16,25.1,31.9,16,24.6,11,44.8,0,0,0,,0,0,27.7,11.2,47.8,1013,23.5,4,193.5,16.7,7,,2020-11-01T06:44:40,2020-11-01T18:01:21,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-11-02,34,18,25.5,32.1,18,24.9,11.7,46.3,0,0,0,,0,0,23.4,11.9,56,1013.7,17.2,3.9,206,17.8,8,,2020-11-02T06:45:13,2020-11-02T18:00:46,0.56,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-11-03,34,19,25.3,31.9,19,24.6,11.1,46,0,0,0,,0,0,20.5,13,41.7,1013.8,3,4.1,222.5,19.2,8,,2020-11-03T06:45:47,2020-11-03T18:00:12,0.59,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-04,34,16,24.6,32,16,24,11.8,51.7,0,0,0,,0,0,15.5,13,359,1012.8,0,4.3,223.9,19.2,8,,2020-11-04T06:46:22,2020-11-04T17:59:39,0.63,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-05,34,17.2,25,32.8,17.2,24.6,13.2,52.7,0,0,0,,0,0,18,13,7.5,1013.1,0,3.9,220.6,18.9,8,,2020-11-05T06:46:57,2020-11-05T17:59:08,0.66,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-11-06,34,17,25.2,32.5,17,24.8,14.1,55.3,0,0,0,,0,0,18.4,11.2,35.7,1015,0,3.9,218.1,18.8,8,,2020-11-06T06:47:32,2020-11-06T17:58:37,0.69,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-07,34,16,24.5,32.3,16,23.9,11.8,50.9,0,0,0,,0,0,21.6,13,79.7,1015.8,0,4.3,218.9,18.9,8,,2020-11-07T06:48:08,2020-11-07T17:58:08,0.73,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-08,33.9,16,24.3,32,16,23.7,10.8,48,0,0,0,,0,0,25.9,16.6,67.9,1015.7,0,4.4,218.7,18.8,8,,2020-11-08T06:48:45,2020-11-08T17:57:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-09,33,16,24.1,31.4,16,23.5,11,49.2,0,0,0,,0,0,23.8,9.4,66.5,1014.7,0,3.9,218.2,18.8,8,,2020-11-09T06:49:21,2020-11-09T17:57:14,0.8,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,remote"
Ahmedabad,2020-11-10,32.2,15,23.5,30.4,15,23,10.6,49.2,0,0,0,,0,0,25.2,14.8,75,1012.9,0,3.8,216.4,18.8,8,,2020-11-10T06:49:59,2020-11-10T17:56:49,0.83,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-11,32,15,23,29.8,15,22.4,9.1,46.9,0,0,0,,0,0,27.4,16.6,53.4,1013.9,0,3.6,216.8,18.8,8,,2020-11-11T06:50:36,2020-11-11T17:56:25,0.86,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-12,31.4,15,22.7,30.4,15,22.3,10.3,48.1,0,0,0,,0,0,29.9,14.8,53.6,1015.2,0,3.2,214.9,18.8,8,,2020-11-12T06:51:14,2020-11-12T17:56:02,0.9,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-13,34,17,24.2,33,17,24,13.3,52.9,0,0,0,,0,0,31.3,13,46.2,1014,0,3.9,210.7,18,8,,2020-11-13T06:51:53,2020-11-13T17:55:41,0.93,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-11-14,34,18,25.4,34.5,18,25.7,16.4,59.4,0,0,0,,0,0,26.3,14.8,78.3,1011.5,19.5,4,206.4,18,7,,2020-11-14T06:52:31,2020-11-14T17:55:21,0.97,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-15,34,21,26.7,34.7,21,27,17.5,59.9,0,0,0,,0,0,17.3,11.2,1.8,1011,41.4,3.9,182.5,15.8,7,,2020-11-15T06:53:10,2020-11-15T17:55:03,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,VAAH,42744099999"
Ahmedabad,2020-11-16,33.1,19,25.8,32.4,19,25.6,14,50.7,0,0,0,,0,0,19.1,9.4,354.4,1012.3,1.4,4.3,205.4,17.9,7,,2020-11-16T06:53:50,2020-11-16T17:54:45,0.03,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-17,32.7,17,24.3,32.1,17,24.3,13.8,54,0,0,0,,0,0,23.4,11.2,338.8,1011.6,2.5,4.1,204,17.7,7,,2020-11-17T06:54:30,2020-11-17T17:54:30,0.07,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-18,31,17,23.5,30.6,17,23.5,14.8,61,0,0,0,,0,0,22.7,10.4,323.6,1010.7,15.1,3.7,200.4,17.4,7,,2020-11-18T06:55:10,2020-11-18T17:54:15,0.1,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-19,29.4,15,21.8,28,15,21.5,9.6,48.9,0,0,0,,0,0,24.1,13,354.6,1011.6,20.3,4,205.5,17.9,7,,2020-11-19T06:55:50,2020-11-19T17:54:02,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-20,30.1,15,21.7,29.3,15,21.6,11.2,53.5,0,0,0,,0,0,29.2,14,29.8,1013.8,5.3,4.1,202.4,17.5,7,,2020-11-20T06:56:30,2020-11-20T17:53:51,0.17,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-11-21,29,15,21.3,28,15,21.1,9.6,49.1,0,0,0,,0,0,32.4,14.8,44.8,1014.6,0,4.2,204.7,17.8,7,,2020-11-21T06:57:11,2020-11-21T17:53:41,0.2,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-11-22,29.4,16,21.2,28.3,16,20.9,8.6,46.4,0,0,0,,0,0,30.2,16.6,53.6,1014.3,0.9,4.3,204.4,17.7,7,,2020-11-22T06:57:52,2020-11-22T17:53:32,0.25,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-23,31,13,21.5,29.7,13,21.2,10.2,50.9,0,0,0,,0,0,21.2,14.8,35.6,1013.5,0,4.4,200.7,17.3,7,,2020-11-23T06:58:33,2020-11-23T17:53:25,0.27,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-24,31.2,13,21.4,29.8,13,21,10.8,56.9,0,0,0,,0,0,16.2,6.7,36.5,1012.5,5.2,4.3,203.6,17.6,7,,2020-11-24T06:59:14,2020-11-24T17:53:19,0.3,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-25,31,15,22.5,30.1,15,22.3,12.2,55.3,0,0,0,,0,0,18.4,9.4,28.4,1011.9,35,4,172.6,14.9,6,,2020-11-25T06:59:55,2020-11-25T17:53:15,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-26,30.1,17,23.4,30,17,23.3,13.1,53.4,0,0,0,,0,0,29.2,18.4,26.4,1013.7,11.6,4,188.5,16.3,7,,2020-11-26T07:00:36,2020-11-26T17:53:12,0.36,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-27,29,17,23,27.9,17,22.8,10.9,48.1,0,0,0,,0,0,42.1,24.1,49.7,1017.7,0,4.2,197.3,17,7,,2020-11-27T07:01:18,2020-11-27T17:53:11,0.4,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-28,28.9,13,21.4,27.6,13,21.2,8.2,44.6,0,0,0,,0,0,36.4,18.4,46.9,1017.4,0,4.4,201,17.4,7,,2020-11-28T07:01:59,2020-11-28T17:53:11,0.43,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-29,32,16,23.3,31,16,23.1,10.9,46.8,0,0,0,,0,0,31,18.4,54.6,1015.3,0,4.3,185.7,16,7,,2020-11-29T07:02:40,2020-11-29T17:53:12,0.46,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-11-30,33,19,25,32.6,19,24.9,14.4,53.9,0,0,0,,0,0,25.2,11.2,34.9,1014.4,0,4.3,186.8,16.1,7,,2020-11-30T07:03:21,2020-11-30T17:53:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-12-01,33,18,24.5,31.8,18,24.2,14,55.7,0,0,0,,0,0,23.8,20.5,49.7,1014.7,0,4.4,190.6,16.5,7,,2020-12-01T07:04:02,2020-12-01T17:53:19,0.53,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999,remote"
Ahmedabad,2020-12-02,32.1,17,23.9,30.5,17,23.5,11.1,48.1,0,0,0,,0,0,23,13,35.5,1013.8,0,4.5,194,16.8,7,,2020-12-02T07:04:43,2020-12-02T17:53:25,0.57,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-12-03,33,16,23.4,31.1,16,22.9,10.9,50.3,0,0,0,,0,0,22,9.4,66.2,1012.7,0,4.3,195.4,16.9,7,,2020-12-03T07:05:24,2020-12-03T17:53:32,0.6,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-12-04,34,15,23.4,32.2,15,22.9,12.1,54.7,0,0,0,,0,0,18.4,9.4,44,1011.4,0,4.3,193.3,16.8,7,,2020-12-04T07:06:04,2020-12-04T17:53:41,0.64,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-12-05,33.7,15,23.4,32,15,23,12.9,57.3,0,0,0,,0,0,15.5,9.4,46.8,1011.7,0,4.1,191.9,16.5,7,,2020-12-05T07:06:44,2020-12-05T17:53:50,0.67,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-12-06,33,16,23.5,31.6,16,23.2,13.7,59.4,0,0,0,,0,0,20.2,11.2,29.9,1013.4,0,4.3,191.5,16.5,7,,2020-12-06T07:07:24,2020-12-06T17:54:02,0.71,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
Ahmedabad,2020-12-07,33,15,23.4,31.5,15,23.1,13.4,58.4,0,0,0,,0,0,20.2,11.2,28.7,1014.9,0,4.1,191.4,16.4,7,,2020-12-07T07:08:03,2020-12-07T17:54:14,0.74,Clear,Clear conditions throughout the day.,clear-day,"42647099999,42654099999,VAAH,42744099999"
